,Variable,Parameter,Gini
0,savings_upper,100000.0,0.5152661610339697
0,savings_upper,100000.0,0.545779544299783
0,savings_upper,100000.0,0.5157526916505223
0,savings_upper,100000.0,0.5182891706147483
0,savings_upper,100000.0,0.5812304052452353
0,savings_upper,100000.0,0.5575777282771348
0,savings_upper,100000.0,0.5149046307207485
0,savings_upper,100000.0,0.5211217655653507
0,savings_upper,100000.0,0.5725765304776134
0,savings_upper,100000.0,0.5281567565426458
0,savings_upper,100000.0,0.5278356976025154
0,savings_upper,100000.0,0.5187321324209473
0,savings_upper,100000.0,0.5180154098516345
0,savings_upper,100000.0,0.5302579591661943
0,savings_upper,100000.0,0.5202824391957779
0,savings_upper,100000.0,0.47202620262885026
0,savings_upper,100000.0,0.5984437163359748
0,savings_upper,100000.0,0.5329034053142686
0,savings_upper,100000.0,0.5267471073774255
0,savings_upper,100000.0,0.49435191834126024
0,savings_upper,100000.0,0.5220356272097124
0,savings_upper,100000.0,0.5233127588019226
0,savings_upper,100000.0,0.5201245909798555
0,savings_upper,100000.0,0.5055245928465079
0,savings_upper,100000.0,0.5303657943001889
0,savings_upper,100000.0,0.555892097424076
0,savings_upper,100000.0,0.5264854303185751
0,savings_upper,100000.0,0.5590865280355188
0,savings_upper,100000.0,0.5230259366937421
0,savings_upper,100000.0,0.5250097538888108
